Pathogen,taxa
Yam,3000384357_271637_v1_4|B/Utah/39/2015|HA|Yamagata|04/28/2015
Yam,3000384302_270711_v1_4|B/Utah/26/2015|HA|Yamagata|04/27/2015
Yam,3000384325_270707_v1_4|B/Utah/32/2015|HA|Yamagata|04/29/2015
Yam,3000384120_269721_v1_4|B/Utah/25/2015|HA|Yamagata|04/07/2015
Yam,3000096366_267194_v1_4|B/Utah/05/2015|HA|Yamagata|03/03/2015
Yam,3000096516_267731_v1_4|B/Utah/12/2015|HA|Yamagata|03/16/2015
Yam,3000098117_264771_v1_4|B/Utah/01/2015|HA|Yamagata|01/24/2015
Yam,3000093026_260334_v1_4|B/Utah/21/2014|HA|Yamagata|10/29/2014
Yam,3000384295_270453_v1_4|B/Florida/37/2015|HA|Yamagata|04/20/2015
Yam,3000096412_267750_v1_4|B/Florida/08/2015|HA|Yamagata|02/27/2015
Yam,b-maryland-12-2015haM|B/MARYLAND/12/2015|HA|Yamagata|03/14/2015
Yam,B/California/12/2015_BX-59A_15/274|B/California/12/2015_BX-59A_15/274|HA|Yamagata|04/21/2016
Yam,3025626618_291320_v1_4|B/Michigan/29/2016|HA|Yamagata|03/28/2016
Yam,3025626611_291309_v1_4|B/Michigan/26/2016|HA|Yamagata|03/16/2016
Yam,3025625215_ZZYPO319_v1_4|B/Texas/25/2016|HA|Yamagata|02/17/2016
Yam,3000479274_297070_v1_4|B/Pennsylvania/55/2016|HA|Yamagata|04/15/2016
Yam,3000477782_295047_v1_4|B/Pennsylvania/31/2016|HA|Yamagata|02/27/2016
Yam,3000479278_N8K8H53X_v1_4|B/Pennsylvania/57/2016|HA|Yamagata|04/19/2016
Yam,3025627020_ZZYPOBVN_v1_4|B/Pennsylvania/42/2016|HA|Yamagata|04/13/2016
Yam,3025626055_ZZYPO76O_v1_4|B/Pennsylvania/23/2016|HA|Yamagata|03/10/2016
Yam,3000477756_291274_v1_4|B/Virginia/25/2016|HA|Yamagata|04/21/2016
Yam,3025629064_ZZYPON55_v1_4|B/Montana/21/2016|HA|Yamagata|02/17/2016
Yam,3025625038_286994_v1_4|B/Montana/05/2016|HA|Yamagata|02/02/2016
Yam,3000413770_280501_v1_4|B/Montana/14/2015|HA|Yamagata|09/27/2015
Yam,3000413489_280842_v1_4|B/Montana/17/2015|HA|Yamagata|10/03/2015
Yam,3025626079_ZZYPO7E1_v1_4|B/Minnesota/10/2016|HA|Yamagata|03/16/2016
Yam,3025626909_ZZYPOBZZ_v1_4|B/Delaware/24/2016|HA|Yamagata|04/19/2016
Yam,3025626182_ZZYPO8SH_v1_4|B/Delaware/16/2016|HA|Yamagata|03/28/2016
Yam,3025626572_ZZYPOABR_v1_4|B/Delaware/21/2016|HA|Yamagata|04/08/2016
Yam,3025625850_ZZYPO6FH_v1_4|B/Delaware/11/2016|HA|Yamagata|03/15/2016
Yam,3025626874_292060_v1_4|B/Washington/81/2016|HA|Yamagata|04/11/2016
Yam,3025624952_286569_v1_4|B/Washington/31/2016|HA|Yamagata|01/22/2016
Yam,3025624938_286572_v1_4|B/Washington/21/2016|HA|Yamagata|01/07/2016
Yam,3000415657_283355_v1_4|B/Washington/76/2015|HA|Yamagata|12/28/2015
Yam,3025626685_ZZYPOAAV_v1_4|B/Washington/67/2016|HA|Yamagata|03/25/2016
Yam,3000415457_284311_v1_4|B/Washington/73/2015|HA|Yamagata|12/17/2015
Yam,3025627068_ZZYPOBY8_v1_4|B/Virginia/41/2016|HA|Yamagata|04/18/2016
Yam,3025627277_ZZYPODGB_v1_4|B/California/66/2016|HA|Yamagata|03/25/2016
Yam,3025627273_ZZYPODG7_v1_4|B/California/68/2016|HA|Yamagata|04/03/2016
Yam,3025624328_291891_v1_4|B/California/112/2015|HA|Yamagata|12/18/2015
Yam,3025625305_287578_v1_4|B/California/43/2016|HA|Yamagata|02/21/2016
Yam,3025625303_287539_v1_4|B/California/41/2016|HA|Yamagata|02/16/2016
Yam,3025625119_287991_v1_4|B/California/32/2016|HA|Yamagata|02/13/2016
Yam,3025624900_286762_v1_4|B/California/20/2016|HA|Yamagata|01/18/2016
Yam,3025624901_286315_v1_4|B/California/21/2016|HA|Yamagata|01/18/2016
Yam,3025627085_ZZYPOBYY_v1_4|B/Rhode_Island/06/2016|HA|Yamagata|04/13/2016
Yam,3025626811_ZZYPOAWL_v1_4|B/South_Dakota/18/2016|HA|Yamagata|04/11/2016
Yam,3000411271_305138_v1_4|B/Arizona/10/2015|HA|Yamagata|11/02/2015
Yam,3025626084_290103_v1_4|B/Arizona/17/2016|HA|Yamagata|02/17/2016
Yam,3025624885_286338_v1_4|B/Arizona/06/2016|HA|Yamagata|01/27/2016
Yam,3025625446_ZZYPO4GN_v1_4|B/Hawaii/07/2016|HA|Yamagata|02/02/2016
Yam,3025624676_285950_v1_4|B/Hawaii/37/2015|HA|Yamagata|12/17/2015
Yam,3025624312_283055_v1_4|B/Hawaii/35/2015|HA|Yamagata|10/24/2015
Yam,3025625646_ZZYPO5EJ_v1_4|B/Nebraska/03/2016|HA|Yamagata|03/05/2016
Yam,3025626115_290568_v1_4|B/Washington/62/2016|HA|Yamagata|03/16/2016
Yam,3000415501_284326_v1_4|B/Washington/02/2016|HA|Yamagata|01/05/2016
Yam,3025625572_288365_v1_4|B/Wisconsin/15/2016|HA|Yamagata|02/27/2016
Yam,3025624667_285615_v1_4|B/Wisconsin/04/2016|HA|Yamagata|01/21/2016
Yam,3025624287_282816_v1_4|B/Wisconsin/86/2015|HA|Yamagata|12/07/2015
Yam,3025624384_283815_v1_4|B/Michigan/43/2015|HA|Yamagata|12/07/2015
Yam,3025626769_ZZYPOASP_v1_4|B/Massachusetts/12/2016|HA|Yamagata|03/28/2016
Yam,3000413309_274559_v1_4|B/Florida/74/2015|HA|Yamagata|09/27/2015
Yam,3025626953_ZZYPOBPG_v1_4|B/Iowa/15/2016|HA|Yamagata|03/18/2016
Yam,3025626477_ZZYPO9E7_v1_4|B/Iowa/13/2016|HA|Yamagata|04/02/2016
Yam,3000413836_280748_v1_4|B/Iowa/30/2015|HA|Yamagata|10/01/2015
Yam,3025626709_ZZYPOACT_v1_4|B/Indiana/16/2016|HA|Yamagata|04/12/2016
Yam,3025626983_ZZYPOBQP_v1_4|B/Texas/79/2016|HA|Yamagata|04/09/2016
Yam,3025627293_ZZYPODSM_v1_4|B/Oregon/33/2016|HA|Yamagata|04/29/2016
Yam,3025627289_ZZYPODGY_v1_4|B/Oregon/31/2016|HA|Yamagata|04/12/2016
Yam,3025625022_286538_v1_4|B/Oregon/12/2016|HA|Yamagata|01/29/2016
Yam,3025625415_ZZYPO50M_v1_4|B/Connecticut/03/2016|HA|Yamagata|02/20/2016
Yam,3025627126_ZZYPOCOD_v1_4|B/Alaska/14/2016|HA|Yamagata|04/26/2016
Yam,3025625156_286964_v1_4|B/Alaska/03/2016|HA|Yamagata|01/29/2016
Yam,3000413751_274529_v1_4|B/Alaska/52/2015|HA|Yamagata|09/17/2015
Yam,3000415448_283353_v1_4|B/Pennsylvania/38/2015|HA|Yamagata|12/28/2015
Yam,3025625632_ZZYPO597_v1_4|B/Colorado/13/2016|HA|Yamagata|02/29/2016
Yam,3000478336_N8K8H1H3_v1_4|B/Georgia/16/2016|HA|Yamagata|03/23/2016
Yam,3000478267_N8K8H17I_v1_4|B/Georgia/11/2016|HA|Yamagata|03/13/2016
Yam,3000478266_N8K8H17D_v1_4|B/Georgia/10/2016|HA|Yamagata|03/10/2016
Yam,3000478105_290379_v1_4|B/Georgia/09/2016|HA|Yamagata|02/29/2016
Yam,3025626764_ZZYPOASB_v1_4|B/New_Hampshire/19/2016|HA|Yamagata|04/11/2016
Yam,3025626482_ZZYPO9EK_v1_4|B/New_Hampshire/16/2016|HA|Yamagata|03/30/2016
Yam,3025625673_289525_v1_4|B/New_Hampshire/10/2016|HA|Yamagata|03/07/2016
Yam,3025626234_ZZYPO8B5_v1_4|B/South_Carolina/05/2016|HA|Yamagata|03/27/2016
Yam,3025626495_ZZYPO9H3_v1_4|B/Illinois/02/2016|HA|Yamagata|02/12/2016
Yam,3025624566_285478_v1_4|B/Vermont/01/2016|HA|Yamagata|01/12/2016
Yam,3025625160_286993_v1_4|B/Idaho/17/2016|HA|Yamagata|02/09/2016
Yam,3025625273_ZZYPO3OK_v1_4|B/North_Dakota/06/2016|HA|Yamagata|02/17/2016
Yam,3025625687_ZZYPO5NA_v1_4|B/Maryland/01/2016|HA|Yamagata|02/08/2016
Yam,3000415405_282760_v1_4|B/Maryland/28/2015|HA|Yamagata|12/04/2015
Yam,3025626938_000J31KK_v1_4|B/Texas/81/2016|HA|Yamagata|04/19/2016
Yam,3025626256_290570_v1_4|B/Texas/67/2016|HA|Yamagata|03/23/2016
Yam,3025626663_ZZYPOA7P_v1_4|B/Texas/71/2016|HA|Yamagata|03/23/2016
Yam,3025626261_ZZYPO8F3_v1_4|B/Texas/69/2016|HA|Yamagata|03/23/2016
Yam,3025625906_ZZYPO6MW_v1_4|B/Texas/58/2016|HA|Yamagata|03/01/2016
Yam,3025626678_ZZYPOABM_v1_4|B/Maine/21/2016|HA|Yamagata|04/11/2016
Yam,3025626302_ZZYPO8GX_v1_4|B/Maine/14/2016|HA|Yamagata|04/01/2016
Yam,3025627235_ZZYPOE04_v1_4|B/New_Mexico/40/2016|HA|Yamagata|04/17/2016
Yam,3025627448_ZZYPOEIN_v1_4|B/New_York/41/2016|HA|Yamagata|03/30/2016
Yam,3025627032_ZZYPOBWF_v1_4|B/New_York/35/2016|HA|Yamagata|04/18/2016
Yam,3025626754_292203_v1_4|B/New_York/33/2016|HA|Yamagata|04/10/2016
Yam,3025625375_287614_v1_4|B/North_Carolina/07/2016|HA|Yamagata|02/25/2016
Yam,3025626242_290930_v1_4|B/New_Jersey/10/2016|HA|Yamagata|03/21/2016
Yam,3025627283_ZZYPODS4_v1_4|B/Utah/57/2016|HA|Yamagata|04/28/2016
Yam,3000411548_289060_v1_4|B/Utah/44/2015|HA|Yamagata|12/19/2015
Yam,3025625103_287002_v1_4|B/Utah/35/2016|HA|Yamagata|02/08/2016
Yam,3025624572_286094_v2_4|B/Florida/05/2016|HA|Yamagata|01/10/2016
Yam,3000413926_281141_v1_4|B/Florida/77/2015|HA|Yamagata|10/14/2015
Yam,3025629619_ZZYPOQJZ_v1_4|B/Illinois/18/2017|HA|Yamagata|03/24/2017
Yam,3025628377_ZZYPOJCH_v1_4|B/Illinois/02/2017|HA|Yamagata|01/15/2017
Yam,3000482912_N8K8HJ4N_v1_4|B/Texas/48/2017|HA|Yamagata|02/28/2017
Yam,3000684611_N8K8YBUH_v1_4|B/Texas/172/2016|HA|Yamagata|12/24/2016
Yam,3000684612_N8K8YBUM_v1_4|B/Texas/171/2016|HA|Yamagata|12/22/2016
Yam,3000483124_N8K8HJY3_v1_4|B/Tennessee/24/2017|HA|Yamagata|04/18/2017
Yam,3000482725_N8K8HIEO_v1_4|B/Tennessee/17/2017|HA|Yamagata|03/21/2017
Yam,3000482520_N8K8HHM7_v1_4|B/Tennessee/09/2017|HA|Yamagata|03/10/2017
Yam,3027731462_000J397S_v1_4|B/Pennsylvania/39/2017|HA|Yamagata|03/28/2017
Yam,3000483101_000J39GL_v1_4|B/Michigan/39/2017|HA|Yamagata|04/17/2017
Yam,3025629176_ZZYPONU9_v1_4|B/Texas/31/2017|HA|Yamagata|03/02/2017
Yam,3000684888_N8K8YCWY_v1_4|B/Montana/10/2017|HA|Yamagata|03/07/2017
Yam,3025629813_ZZYPORK8_v1_4|B/West_Virginia/13/2017|HA|Yamagata|03/24/2017
Yam,3025629812_ZZYPORK6_v1_4|B/West_Virginia/11/2017|HA|Yamagata|03/08/2017
Yam,3025628649_ZZYPOKYK_v1_4|B/Delaware/06/2017|HA|Yamagata|01/31/2017
Yam,3025630959_ZZYPOWR9_v1_4|B/Washington/37/2017|HA|Yamagata|02/10/2017
Yam,3025630404_ZZYPOUHM_v1_4|B/Washington/31/2017|HA|Yamagata|04/26/2017
Yam,3025629969_ZZYPOSOZ_v1_4|B/Washington/24/2017|HA|Yamagata|04/04/2017
Yam,3025629787_ZZYPOS77_v1_4|B/Washington/23/2017|HA|Yamagata|03/25/2017
Yam,3025629378_ZZYPOP58_v1_4|B/Washington/16/2017|HA|Yamagata|03/02/2017
Yam,3025630026_ZZYPOSS5_v1_4|B/Washington/26/2017|HA|Yamagata|04/24/2017
Yam,3025628847_ZZYPOLTD_v1_4|B/Washington/10/2017|HA|Yamagata|02/09/2017
Yam,3025629004_ZZYPOMK9_v1_4|B/Texas/16/2017|HA|Yamagata|01/26/2017
Yam,3025629734_000J371G_v1_4|B/Virginia/12/2017|HA|Yamagata|03/31/2017
Yam,3025629167_ZZYPONTV_v1_4|B/Virginia/07/2017|HA|Yamagata|02/27/2017
Yam,3025628993_ZZYPOMR0_v1_4|B/Virginia/03/2017|HA|Yamagata|02/12/2017
Yam,3025630309_ZZYPOU88_v1_4|B/California/32/2017|HA|Yamagata|04/24/2017
Yam,3025629557_ZZYPOPZQ_v1_4|B/California/16/2017|HA|Yamagata|03/21/2017
Yam,3025629319_ZZYPOONY_v1_4|B/California/13/2017|HA|Yamagata|03/07/2017
Yam,3025628691_ZZYPOL3U_v1_4|B/California/86/2016|HA|Yamagata|12/01/2016
Yam,3025628687_ZZYPOL3Q_v1_4|B/California/04/2017|HA|Yamagata|01/06/2017
Yam,3025628119_ZZYPOHO4_v1_4|B/California/83/2016|HA|Yamagata|11/28/2016
Yam,3025627559_ZZYPOF16_v1_4|B/California/80/2016|HA|Yamagata|10/05/2016
Yam,3025629303_ZZYPOOM3_v1_4|B/Ohio/08/2017|HA|Yamagata|03/08/2017
Yam,3025630024_ZZYPOSM1_v1_4|B/Nevada/06/2017|HA|Yamagata|04/27/2017
Yam,3025629920_ZZYPOS0D_v1_4|B/Nevada/04/2017|HA|Yamagata|03/30/2017
Yam,3000685004_N8K8YDD2_v1_4|B/Rhode_Island/10/2017|HA|Yamagata|04/18/2017
Yam,3025628886_ZZYPOMLU_v1_4|B/Rhode_Island/01/2017|HA|Yamagata|01/30/2017
Yam,3025628740_ZZYPOL6Q_v1_4|B/Arizona/02/2017|HA|Yamagata|01/26/2017
Yam,3025629935_ZZYPOS81_v1_4|B/Hawaii/20/2017|HA|Yamagata|04/05/2017
Yam,3025629934_ZZYPOS7V_v1_4|B/Hawaii/19/2017|HA|Yamagata|04/03/2017
Yam,3025629643_ZZYPOQLI_v1_4|B/Hawaii/12/2017|HA|Yamagata|03/13/2017
Yam,3025629640_ZZYPOQLF_v1_4|B/Hawaii/11/2017|HA|Yamagata|03/03/2017
Yam,3000479935_000J31C9_v1_4|B/Hawaii/40/2016|HA|Yamagata|09/06/2016
Yam,3025627517_ZZYPOEVW_v1_4|B/Hawaii/42/2016|HA|Yamagata|09/18/2016
Yam,3025627516_ZZYPOETD_v1_4|B/Hawaii/41/2016|HA|Yamagata|09/13/2016
Yam,3025628556_ZZYPOK4Y_v1_4|B/Alabama/01/2017|HA|Yamagata|01/17/2017
Yam,3025630124_ZZYPOTBA_v1_4|B/Louisiana/20/2017|HA|Yamagata|04/26/2017
Yam,3025630123_ZZYPOTBB_v1_4|B/Louisiana/19/2017|HA|Yamagata|04/26/2017
Yam,3025629443_ZZYPOPB8_v1_4|B/Louisiana/09/2017|HA|Yamagata|03/06/2017
Yam,3025629239_ZZYPONY8_v1_4|B/Louisiana/08/2017|HA|Yamagata|02/22/2017
Yam,3000482504_N8K8HHJZ_v1_4|B/Washington/14/2017|HA|Yamagata|03/01/2017
Yam,3025629659_ZZYPOQMP_v1_4|B/Arkansas/07/2017|HA|Yamagata|03/23/2017
Yam,3025629024_ZZYPOMZ9_v1_4|B/Arkansas/04/2017|HA|Yamagata|02/14/2017
Yam,3025630085_ZZYPOSZM_v1_4|B/Nevada/07/2017|HA|Yamagata|04/28/2017
Yam,3025629770_ZZYPORBD_v1_4|B/Michigan/33/2017|HA|Yamagata|03/27/2017
Yam,3025630073_ZZYPOSYX_v1_4|B/Massachusetts/15/2017|HA|Yamagata|04/14/2017
Yam,3025628107_ZZYPOHNE_v1_4|B/Massachusetts/19/2016|HA|Yamagata|12/27/2016
Yam,3025627861_ZZYPOGBP_v1_4|B/Massachusetts/17/2016|HA|Yamagata|11/29/2016
Yam,3025629122_ZZYPON8D_v1_4|B/Florida/11/2017|HA|Yamagata|02/21/2017
Yam,3025628345_ZZYPOIXH_v1_4|B/Florida/01/2017|HA|Yamagata|01/06/2017
Yam,3025629195_ZZYPOOD0_v1_4|B/Indiana/08/2017|HA|Yamagata|02/21/2017
Yam,3025627840_ZZYPOG9W_v1_4|B/Indiana/24/2016|HA|Yamagata|11/28/2016
Yam,3025629895_ZZYPORPS_v1_4|B/Oregon/10/2017|HA|Yamagata|04/11/2017
Yam,3025630007_ZZYPOSL2_v1_4|B/Connecticut/27/2017|HA|Yamagata|04/17/2017
Yam,3025629628_ZZYPOQKH_v1_4|B/Connecticut/21/2017|HA|Yamagata|03/18/2017
Yam,3025629404_ZZYPOPUJ_v1_4|B/Connecticut/16/2017|HA|Yamagata|02/27/2017
Yam,3025629500_ZZYPOQ2D_v1_4|B/Kentucky/10/2017|HA|Yamagata|03/09/2017
Yam,3025629382_ZZYPOP5E_v1_4|B/Alaska/02/2017|HA|Yamagata|03/09/2017
Yam,3025629389_ZZYPOP6F_v1_4|B/Pennsylvania/08/2017|HA|Yamagata|03/09/2017
Yam,3025628868_ZZYPOM0C_v1_4|B/Pennsylvania/05/2017|HA|Yamagata|02/03/2017
Yam,3025629448_ZZYPOPB1_v1_4|B/Colorado/07/2017|HA|Yamagata|03/17/2017
Yam,3025628318_ZZYPOIU5_v1_4|B/Colorado/37/2016|HA|Yamagata|12/26/2016
Yam,3026017774_ZZYQXII4_v1_4|B/Georgia/20/2017|HA|Yamagata|04/01/2017
Yam,3025628835_ZZYPOLSX_v1_4|B/Texas/14/2017|HA|Yamagata|02/10/2017
Yam,3025629981_ZZYPOSI4_v1_4|B/New_Hampshire/11/2017|HA|Yamagata|04/23/2017
Yam,3025629432_ZZYPOPAB_v1_4|B/New_Hampshire/06/2017|HA|Yamagata|03/15/2017
Yam,3000482714_N8K8HID5_v1_4|B/South_Carolina/10/2017|HA|Yamagata|04/05/2017
Yam,3025629594_ZZYPOQB4_v1_4|B/Vermont/04/2017|HA|Yamagata|03/17/2017
Yam,3025630233_ZZYPOTY8_v1_4|B/North_Dakota/10/2017|HA|Yamagata|04/06/2017
Yam,3025629149_ZZYPONSW_v1_4|B/North_Dakota/06/2017|HA|Yamagata|02/27/2017
Yam,3025630041_ZZYPOSVZ_v1_4|B/Maryland/18/2017|HA|Yamagata|04/16/2017
Yam,3025629520_ZZYPOPVI_v1_4|B/Maryland/10/2017|HA|Yamagata|03/17/2017
Yam,3025629516_ZZYPOPVA_v1_4|B/Maryland/08/2017|HA|Yamagata|03/10/2017
Yam,3025629925_ZZYPOS20_v1_4|B/Texas/59/2017|HA|Yamagata|04/10/2017
Yam,3025628994_ZZYPOMKJ_v1_4|B/Texas/21/2017|HA|Yamagata|02/13/2017
Yam,3025628087_ZZYPOHME_v1_4|B/Texas/165/2016|HA|Yamagata|12/20/2016
Yam,3025629684_ZZYPOQO5_v1_4|B/New_Mexico/04/2017|HA|Yamagata|03/23/2017
Yam,3025628737_ZZYPOL6H_v1_4|B/New_Mexico/02/2017|HA|Yamagata|01/14/2017
Yam,3025627609_ZZYPOF9Q_v1_4|B/New_Mexico/48/2016|HA|Yamagata|10/20/2016
Yam,3025630219_ZZYPOTX3_v1_4|B/New_York/24/2017|HA|Yamagata|04/29/2017
Yam,3025628621_ZZYPOKBV_v1_4|B/New_York/56/2016|HA|Yamagata|12/23/2016
Yam,3025630134_ZZYPOTBT_v1_4|B/North_Carolina/19/2017|HA|Yamagata|04/12/2017
Yam,3025629743_000J371L_v1_4|B/North_Carolina/15/2017|HA|Yamagata|03/28/2017
Yam,3025629014_ZZYPOMK8_v1_4|B/North_Carolina/06/2017|HA|Yamagata|02/20/2017
Yam,3025627582_ZZYPOF7M_v1_4|B/North_Carolina/28/2016|HA|Yamagata|10/19/2016
Yam,3025629398_ZZYPOP6X_v1_4|B/New_Jersey/11/2017|HA|Yamagata|03/09/2017
Yam,3025628183_ZZYPOI0H_v1_4|B/Florida/105/2016|HA|Yamagata|12/21/2016
Yam,3025627792_ZZYPOG3J_v1_4|B/Florida/93/2016|HA|Yamagata|11/15/2016
Yam,3026017652_ZZYQXHWO_v1_4|B/Montana/24/2018|HA|Yamagata|04/07/2018
Yam,3025631211_ZZYPOY47_v1_4|B/Minnesota/45/2017|HA|Yamagata|10/09/2017
Yam,3026017914_ZZYQXJCC_v1_4|B/West_Virginia/29/2018|HA|Yamagata|04/29/2018
Yam,3026015966_ZZYPP59K_v1_4|B/West_Virginia/01/2018|HA|Yamagata|01/02/2018
Yam,3025631986_ZZYPP240_v1_4|B/West_Virginia/20/2017|HA|Yamagata|12/12/2017
Yam,3026017721_ZZYQXIDW_v1_4|B/Washington/32/2018|HA|Yamagata|04/07/2018
Yam,3026016403_ZZYQV09E_v1_4|B/Washington/12/2018|HA|Yamagata|02/01/2018
Yam,3026015925_ZZYPP57A_v1_4|B/Washington/05/2018|HA|Yamagata|01/12/2018
Yam,3026016783_ZZYQV2IW_v1_4|B/Virginia/07/2018|HA|Yamagata|02/06/2018
Yam,3026017233_ZZYQXF7I_v1_4|B/California/19/2018|HA|Yamagata|03/08/2018
Yam,3026016946_ZZYQXDP4_v1_4|B/California/16/2018|HA|Yamagata|01/22/2018
Yam,3026015677_ZZYPP3LA_v1_4|B/California/89/2017|HA|Yamagata|12/28/2017
Yam,3025631683_ZZYPP0G2_v1_4|B/California/55/2017|HA|Yamagata|11/12/2017
Yam,3026016066_ZZYPP600_v1_4|B/Hawaii/02/2018|HA|Yamagata|01/03/2018
Yam,3025631756_ZZYPP1AR_v1_4|B/Hawaii/66/2017|HA|Yamagata|11/11/2017
Yam,3025631262_ZZYPOYC1_v1_4|B/Hawaii/61/2017|HA|Yamagata|10/03/2017
Yam,3026017524_ZZYQXHG7_v1_4|B/Oklahoma/10/2018|HA|Yamagata|03/25/2018
Yam,3026016967_ZZYQXDRY_v1_4|B/Oklahoma/07/2018|HA|Yamagata|03/11/2018
Yam,3026015877_ZZYPP54G_v1_4|B/Tennessee/01/2018|HA|Yamagata|01/15/2018
Yam,3025631087_ZZYPOXBR_v1_4|B/Alabama/12/2017|HA|Yamagata|09/13/2017
Yam,3026017738_ZZYQXIFM_v1_4|B/Wisconsin/26/2018|HA|Yamagata|04/17/2018
Yam,3026016855_ZZYQV2NK_v1_4|B/Wisconsin/15/2018|HA|Yamagata|03/06/2018
Yam,3025631768_ZZYPP175_v1_4|B/Wisconsin/77/2017|HA|Yamagata|12/05/2017
Yam,3026016932_ZZYQXDMI_v1_4|B/Arkansas/07/2018|HA|Yamagata|02/13/2018
Yam,3026017604_ZZYQXHEE_v1_4|B/Michigan/29/2018|HA|Yamagata|03/26/2018
Yam,3025631183_ZZYPOXSU_v1_4|B/Michigan/87/2017|HA|Yamagata|10/10/2017
Yam,3026017786_ZZYQXIR0_v1_4|B/Massachusetts/16/2018|HA|Yamagata|04/24/2018
Yam,3026016709_ZZYQV1TQ_v1_4|B/Florida/13/2018|HA|Yamagata|02/20/2018
Yam,3026017746_ZZYQXIG2_v1_4|B/Iowa/14/2018|HA|Yamagata|04/08/2018
Yam,3026016828_ZZYQV2M2_v1_4|B/Iowa/07/2018|HA|Yamagata|02/22/2018
Yam,3026016826_ZZYQV2LY_v1_4|B/Iowa/06/2018|HA|Yamagata|02/13/2018
Yam,3025631674_ZZYPP0LV_v1_4|B/Indiana/23/2017|HA|Yamagata|11/27/2017
Yam,3025631123_ZZYPOXKR_v1_4|B/Indiana/17/2017|HA|Yamagata|09/20/2017
Yam,3026017874_ZZYQXJ74_v1_4|B/Connecticut/33/2018|HA|Yamagata|04/30/2018
Yam,3026016899_ZZYQXD1Y_v1_4|B/Connecticut/13/2018|HA|Yamagata|02/23/2018
Yam,3025631736_ZZYPP0TG_v1_4|B/Connecticut/54/2017|HA|Yamagata|11/28/2017
Yam,3025631729_ZZYPP0T2_v1_4|B/Kentucky/18/2017|HA|Yamagata|12/01/2017
Yam,3025631994_ZZYPP24G_v1_4|B/Alaska/24/2017|HA|Yamagata|12/13/2017
Yam,3026017556_ZZYQXHAQ_v1_4|B/Colorado/11/2018|HA|Yamagata|04/01/2018
Yam,3026017400_ZZYQXFYY_v1_4|B/Georgia/09/2018|HA|Yamagata|03/17/2018
Yam,3026016749_ZZYQV2F2_v1_4|B/Georgia/07/2018|HA|Yamagata|02/23/2018
Yam,3025631296_ZZYPOY8I_v1_4|B/Texas/82/2017|HA|Yamagata|10/30/2017
Yam,3025631901_ZZYPP1QN_v1_4|B/North_Dakota/14/2017|HA|Yamagata|12/15/2017
Yam,3026017344_ZZYQXFU0_v1_4|B/Maryland/14/2018|HA|Yamagata|02/23/2018
Yam,3025631699_ZZYPP0MV_v1_4|B/Texas/84/2017|HA|Yamagata|11/29/2017
Yam,3026017704_ZZYQXI18_v1_4|B/Maine/24/2018|HA|Yamagata|04/05/2018
Yam,3026016471_ZZYQV0UE_v1_4|B/New_Mexico/06/2018|HA|Yamagata|02/14/2018
Yam,3025631365_ZZYPOYN2_v1_4|B/New_York/32/2017|HA|Yamagata|10/30/2017
Yam,3026017623_ZZYQXHFG_v1_4|B/North_Carolina/22/2018|HA|Yamagata|04/03/2018
Yam,3025631461_ZZYPOZFZ_v1_4|B/Utah/45/2017|HA|Yamagata|11/01/2017
Yam,3025632012_ZZYPP25G_v1_4|B/Utah/49/2017|HA|Yamagata|12/12/2017
Yam,3000820939_N8K9F62R_v1_4|B/Tennessee/02/2018|HA|Yamagata|01/08/2018
Yam,B/Virginia/6919/2018|B/Virginia/6919/2018|HA|Yamagata|01/24/2018
Yam,B/Ohio/6907/2018|B/Ohio/6907/2018|HA|Yamagata|01/24/2018
Yam,B/Illinois/6886/2018|B/Illinois/6886/2018|HA|Yamagata|01/29/2018
Yam,B/Alabama/6873/2018|B/Alabama/6873/2018|HA|Yamagata|01/26/2018
Yam,B/Alabama/6872/2018|B/Alabama/6872/2018|HA|Yamagata|01/26/2018
Yam,B/Texas/7506/2018|B/Texas/7506/2018|HA|Yamagata|01/13/2018
Yam,B/Ohio/7476/2018|B/Ohio/7476/2018|HA|Yamagata|03/13/2018
Yam,B/Hawaii/7459/2018|B/Hawaii/7459/2018|HA|Yamagata|02/13/2018
Yam,B/Ohio/7109/2018|B/Ohio/7109/2018|HA|Yamagata|02/02/2018
Yam,B/Florida/7091/2018|B/Florida/7091/2018|HA|Yamagata|01/29/2018
Yam,B/South_Dakota/7071/2018|B/South_Dakota/7071/2018|HA|Yamagata|03/05/2018
Yam,B/Maryland/7065/2018|B/Maryland/7065/2018|HA|Yamagata|03/16/2018
Yam,B/Colorado/7054/2018|B/Colorado/7054/2018|HA|Yamagata|02/12/2018
Yam,B/New_York/7319/2018|B/New_York/7319/2018|HA|Yamagata|03/27/2018
Yam,B/Maryland/7315/2018|B/Maryland/7315/2018|HA|Yamagata|02/09/2018
Yam,B/Virginia/7311/2018|B/Virginia/7311/2018|HA|Yamagata|04/04/2018
Yam,B/Texas/7308/2018|B/Texas/7308/2018|HA|Yamagata|01/22/2018
Yam,B/South_Carolina/7296/2018|B/South_Carolina/7296/2018|HA|Yamagata|01/24/2018
Yam,B/Georgia/7276/2018|B/Georgia/7276/2018|HA|Yamagata|02/12/2018
Yam,B/California/7270/2018|B/California/7270/2018|HA|Yamagata|02/27/2018
Yam,3000822679_N8K9FCSF_v1_4|B/Tennessee/13/2018|HA|Yamagata|02/06/2018
